commit_hash,package_name,raw_fetcher_count,direct_fetcher_count,fetcher_types,nixpkgs_target_bump
ca9ad858fb1e16a5a7e22c43f3beb96251e43740,momonga,1,1,fetchFromGitHub,9547cfd27b5158eb612a6812dfc5c7b3d118b996
07ea07d45294240248df22ddb1c7c22d6e6f1171,pluginlib,1,1,fetchFromGitHub,9547cfd27b5158eb612a6812dfc5c7b3d118b996
1c882889c45ce473888b36a94f8ef0f35d2891fe,irm-kmi-api,1,1,fetchFromGitHub,9547cfd27b5158eb612a6812dfc5c7b3d118b996
a1f5841e583de97aa9c65f679848d34400e3ce31,yatto,1,1,fetchFromGitHub,647e5c14cbd5067f44ac86b74f014962df460840
6f059086af1a5c98c5a928180829e7d1eb77c54d,libvirt-dbus,1,1,fetchFromGitLab,647e5c14cbd5067f44ac86b74f014962df460840
fa9ebfa44d828d1ab8f9563790dd9cdfa87d1625,pyportainer,1,1,fetchFromGitHub,9547cfd27b5158eb612a6812dfc5c7b3d118b996
664b29a0eea10730ca06a13fa946ba9a5f1f9f64,gitlab-ci-linter,1,1,fetchFromGitLab,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
faa6893b66a5e512910c8bcbf2deb9b6977b99f7,peakutils,1,1,fetchPypi,e3a3b32cc234f1683258d36c6232f150d57df015
a11e8d076eeaca3edcff35e1df1840564c377c9d,busylight-core,1,1,fetchFromGitHub,e3a3b32cc234f1683258d36c6232f150d57df015
8d85b6d71bdd4f70ac339007efda9b67cf03b737,starsessions,1,1,fetchFromGitHub,e3a3b32cc234f1683258d36c6232f150d57df015
c0f2682bb424ca6b3dbb8016357eae5cc455c399,benhsm-minesweeper,1,1,fetchFromGitHub,e2642aa7d5a15eae586932a56f4294934f959c14
ba2472457b0be19d6995395f27a230701d9e0cc0,pwmenu,1,1,fetchFromGitHub,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
d2d20b91c809d71ba6bae2abb604bdd80517d677,lely-core,1,1,fetchFromGitLab,e57b3b16ad8758fd681511a078f35c416a8cc939
cd2090d9d12f9b0da4bf814d5166101dda3e038a,radicle-native-ci,1,1,fetchFromRadicle,e57b3b16ad8758fd681511a078f35c416a8cc939
9a70845186c7b335de8e54e1962ab96b7ebe355d,radicle-ci-broker,1,1,fetchFromRadicle,e57b3b16ad8758fd681511a078f35c416a8cc939
1981a619ae761a7b8b689cde90d451c14e3f0d5f,typr,1,1,fetchFromGitHub,12bd230118a1901a4a5d393f9f56b6ad7e571d01
ee18acafa820645b82b300582af9df92497fd260,prometheus-storagebox-exporter,1,1,fetchFromGitHub,e57b3b16ad8758fd681511a078f35c416a8cc939
81951e6dd6b5c4a5e71a47f6c82000012e407e48,integratorxx,1,1,fetchFromGitHub,e57b3b16ad8758fd681511a078f35c416a8cc939
3e5cde76e5e4f9763d400a1d01f09cc070920856,iamdata,1,1,fetchFromGitHub,e2642aa7d5a15eae586932a56f4294934f959c14
a91a232d1077c9ddcfe8c6cbf09b1fd2ef69dee4,cocom-tool-set,1,1,fetchurl,124b966f89fad5468ca67ac7ee15af4ecce49b47
2aa4bd6d50a6293e972883ddbdd9e546a17440d2,pixelmatch,1,1,fetchgit,e2642aa7d5a15eae586932a56f4294934f959c14
d20b0897def4ab2c5a48c0839ccaac8efa391a08,nightdiamond-cursors,1,1,fetchFromGitHub,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
b8edfce11e1bcc216dcaefa6535e50e72cbf4748,mkdocs-include-markdown-plugin,1,1,fetchPypi,e2642aa7d5a15eae586932a56f4294934f959c14
54d5e924a3270cdc6e0c0721c49b6fee79932c7b,jj-pre-push,1,1,fetchFromGitHub,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
e52b1e1085cab96c59504d8387e5952629bbc3cd,affine-gaps,1,1,fetchFromGitHub,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
7d75b5a7cda66ff9b51632c0c6cca1c5a2428e3a,aks-mcp-server,1,1,fetchFromGitHub,08b8f92ac6354983f5382124fef6006cade4a1c1
6c7a5931b7d05570b4cc1831a1843dd7eecfc4a3,gotip,1,1,fetchFromGitHub,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
01f8cc61fe8160612528f1c98732170786d31168,dissect-cramfs,1,1,fetchFromGitHub,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
2445df41981877574ef63b423506f13393661321,yaookctl,1,1,fetchFromGitLab,ad4e6dd68c30bc8bd1860a27bc6f0c485bd7f3b6
774303d8277714c553d10444c707a9ac09d9d014,saiph,1,1,fetchFromGitHub,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
b2bc74053fbf353d5c45bb788353ff8325e59459,hyprviz,1,1,fetchFromGitHub,098982b6eca9b809cc2f583e733338f5a36b3ad8
ca1deead6800c81e80628cc8fa827d9dc696ed8a,jetuml,1,1,fetchurl,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
213f7a3b1606f62de82634df4934961a967bc40b,snowemu,1,1,fetchFromGitHub,a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
dd1d4c2bfada25430a078f154c9a6bd07bab8ad0,oscar64,3,3,"fetchFromGitHub,fetchpatch,fetchpatch",a1f79a1770d05af18111fbbe2a3ab2c42c0f6cd0
8be638759f35fb3ca70c77c2309ae34a9273a4d6,linyaps-box,1,1,fetchFromGitHub,af745796c2755d6f3a6d835967862184d53a17ff
73c46577d4dc9211b8f3ad393565905c4f71ae85,hx-lsp,1,1,fetchFromGitHub,f4b140d5b253f5e2a1ff4e5506edbf8267724bde
ef4adebc71f6ac1af296f06a8eede7042c900303,tmuxai,1,1,fetchFromGitHub,f4b140d5b253f5e2a1ff4e5506edbf8267724bde
6e616015251aef27732e4a324f4cdb6fe00f2c03,prisma-language-server,1,1,fetchFromGitHub,08b8f92ac6354983f5382124fef6006cade4a1c1
13568e4c6477caa5faa35b957f90aa92d242a177,garage-webui,2,1,"fetchFromGitHub,fetchDeps",f4b140d5b253f5e2a1ff4e5506edbf8267724bde
d80652857e5376b4edc82186d426f0cd547934e7,gophertube,1,1,fetchFromGitHub,a595dde4d0d31606e19dcec73db02279db59d201
2d31447b252570f13ef7453f7d34882f46ab3538,vaporizer2,1,1,fetchFromGitHub,6d7ec06d6868ac6d94c371458fc2391ded9ff13d
4238e9a0693499a75babfaaf608506c30afaeda5,zeno,1,1,fetchFromGitHub,08b8f92ac6354983f5382124fef6006cade4a1c1
1e66baf758ea888bb7e3fe67bd81038131465bfd,tektoncd-cli-pac,1,1,fetchFromGitHub,124b966f89fad5468ca67ac7ee15af4ecce49b47
01174307fc0c228ce2624e70ebcb8bef4b3a5369,cron-converter,1,1,fetchFromGitHub,08b8f92ac6354983f5382124fef6006cade4a1c1
e4a2bc9fa778bcf4a317041d9a54c37a791bb25c,ostui,1,1,fetchFromSourcehut,ca77296380960cd497a765102eeb1356eb80fed0
c5cb903e37dd55fdd406b2791ac64cff42d1adfa,ycm-cmake-modules,1,1,fetchFromGitHub,08b8f92ac6354983f5382124fef6006cade4a1c1
e938ba4da9c74458ed7734a886fd480526263636,hm,2,2,"fetchFromGitLab,fetchpatch",af745796c2755d6f3a6d835967862184d53a17ff
6497c8c0a09a9261a6b29a19a3390d1fb1c18b61,hydrasect,1,1,fetchFromGitHub,a3f75d80983edb6010b08b9e6ce889811129a26c
272467ba042794e808e9839097c0b723d7b66234,knowit,2,2,"fetchFromGitHub,fetchzip",ca77296380960cd497a765102eeb1356eb80fed0
21d9c45bbba5e3f8b5ddaf4a4da243559531ce4a,nirius,1,1,fetchFromSourcehut,0d7c15863b251a7a50265e57c1dca1a7add2e291
679309d85d89d7797a0b8a9500e0d04521fb2f8d,brush-splat,1,1,fetchFromGitHub,c6a788f552b7b7af703b1a29802a7233c0067908
8e8fd0cdd5d3c831c953401cd112937999f684df,lrcsnc,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
f7548864712cccad29d63af212c7563f274be5d7,cloudflare-ddns,1,1,fetchFromGitHub,dab3a6e781554f965bde3def0aa2fda4eb8f1708
a2b1feab7461c2af0f87016650cf7daa3c1f3468,types-regex,1,1,fetchPypi,af745796c2755d6f3a6d835967862184d53a17ff
76dc9802697e0f03b3cd211716e0d30f35727116,odhcp6c,1,1,fetchgit,c860cf0b3a0829f0f6cf344ca8de83a2bbfab428
2db70b73d115a6fafeb2b4bb4c224316919d1011,abseil-cpp_202508,1,1,fetchFromGitHub,6d7ec06d6868ac6d94c371458fc2391ded9ff13d
d9a2ceda140fee2b36ec6c781e2f95dfb75f0a4e,sphinx-last-updated-by-git,1,1,fetchFromGitHub,6d7ec06d6868ac6d94c371458fc2391ded9ff13d
7f1c48cc9c284a5860803d30ac6948cac25ee46c,tf,1,1,fetchFromGitHub,098982b6eca9b809cc2f583e733338f5a36b3ad8
2cd2faedd88375f7b252ba0ad52ca085c2109a0c,emhash,1,1,fetchFromGitHub,ad4e6dd68c30bc8bd1860a27bc6f0c485bd7f3b6
87363e629ba411a91df8eb9171de6865fd2773a1,audiomatch,1,1,fetchFromGitHub,d33e926c80e6521a55da380a4c4c44a7462af405
c8757324a48e9eb776faf2b55686a3f5a8c8a2e1,super-collections,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
292eaf7cc1ee90611e16aa649695bc55434ee69f,doubles,1,1,fetchFromGitHub,098982b6eca9b809cc2f583e733338f5a36b3ad8
4a09f3a1f5814effce52574399c2b7e9579a0b8f,crates-lsp,1,1,fetchFromGitHub,d33e926c80e6521a55da380a4c4c44a7462af405
d4b75c56083a889b23be7c95f27d64a8af39fca2,pyiceberg-core,2,1,"fetchFromGitHub,fetchCargoVendor",d33e926c80e6521a55da380a4c4c44a7462af405
935c9cc8793a9b4d19eb2887bf5e609d8a8615c9,biocutils,1,1,fetchFromGitHub,d33e926c80e6521a55da380a4c4c44a7462af405
4d63e0d216b2e05185226589867aae64f828d5d0,spit,1,1,fetchFromGitHub,37ff64b7108517f8b6ba5705ee5085eac636a249
0ebca7541f5900abcb2b17d6a0e1b9cb0f8df512,uradvd,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
00bb68554edee37b5456ec90ed44533d0facf6fd,prek,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
3cf56fb1651ee665781c620b8eda6c239546ca9b,unordered_dense,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
1e1c03fc1fec1e963af1df19a085dfb5f20870f8,victoriatraces,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
bd56cefe0df13f8e6f2de64014a125b19f1d506f,kantoku,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
0173b5c7aebc72d13b19532ce23f1a18e36728bd,shira,1,1,fetchFromGitHub,37ff64b7108517f8b6ba5705ee5085eac636a249
5cd8d9c3b2dd386679fc249426d6a5954179f7b4,cv2-enumerate-cameras,1,1,fetchFromGitHub,58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
0d54c60268b8fe05a2d5b145ebe2c1d86b3ceb31,locust-cloud,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
f509d54658e535bd8ec023a3c0285f7a11da4089,lazyssh,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
f8d0dc70c010667499743a164bf415015a1d5c3c,plakar,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
788d47d8c312d0d622752ae7c0a9a8bad43cbff2,vacuum-tube,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
90a49d004a4d94f505e72debf4ff13af45f57044,krename,2,2,"fetchurl,fetchFromGitLab",ca77296380960cd497a765102eeb1356eb80fed0
0efa842a7648dc80f6e743edc0f6c4989ff07fc5,texsurgery,1,1,fetchPypi,ca77296380960cd497a765102eeb1356eb80fed0
5c61cbbe65b9bffb225508e43ac55fa8c59fa98c,llama-stack-client,1,1,fetchPypi,ca77296380960cd497a765102eeb1356eb80fed0
533ea25b0053990cc97e5a6be9df5af859717374,llama-index-vector-stores-milvus,1,1,fetchPypi,ca77296380960cd497a765102eeb1356eb80fed0
838e1e480df95a33dee952cdb24fec385a0d3885,llama-index-readers-docling,1,1,fetchPypi,ca77296380960cd497a765102eeb1356eb80fed0
e1d28ae48680298adaf1b58f97c5453623218ec8,ia-writer-mono,1,1,fetchFromGitHub,be9e214982e20b8310878ac2baa063a961c1bdf6
243e72790736b3f8d23ddd4d10e6f93383cbffd6,llama-index-node-parser-docling,1,1,fetchPypi,ca77296380960cd497a765102eeb1356eb80fed0
31a558c5f0962c90cb551db4b68f38de033bab0a,gemini-cli-bin,1,1,fetchurl,9585e9192aadc13ec3e49f33f8333bd3cda524df
b68ec0c4bfc7052e465ccb579c2b1ab0f3c747ef,targ,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
561fd4e670ad296c5b7a2850442243e6fb51f265,fast-query-parsers,2,1,"fetchFromGitHub,fetchCargoVendor",ca77296380960cd497a765102eeb1356eb80fed0
7d00bc8d8c5607cc32e8661fafac1ab7a4d83f8d,beanhub-inbox,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
87f19f9c8ca7ffa35b2659d7b51f8e4b9f1b293a,meshcore,1,1,fetchPypi,ca77296380960cd497a765102eeb1356eb80fed0
a784a11d3ab7c29473592e5968316c11e3ebd485,dli,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
8c19806822238ff349fe4d7fdedf64b591bffae1,libfrida-core,1,1,fetchurl,aaff8c16d7fc04991cac6245bee1baa31f72b1e1
34e35a0ca6c348bd05bbe5bab3ded066ff576b68,lightway,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
b102c5b9af712ab6217925ebbec0f71e87c951d6,globus-cli,1,1,fetchFromGitHub,c6a788f552b7b7af703b1a29802a7233c0067908
c9a3a473d50be544ab2496d87daab916fb2d35ca,doxx,1,1,fetchFromGitHub,ca77296380960cd497a765102eeb1356eb80fed0
76f5eebb27c46cf92e2db8b3e326e027c36dd963,zuban,1,1,fetchFromGitHub,c6a788f552b7b7af703b1a29802a7233c0067908
bf312b98a649d2656f914a56c1ba612f242636d8,python-pooldose,1,1,fetchFromGitHub,0987f8f26d7b889e23a7c533ae6d998b27924899
9601e3275e4995425fb047e7815875f7c177a88e,hii,1,1,fetchFromGitHub,0987f8f26d7b889e23a7c533ae6d998b27924899
d3410cf27e8970ef21e63a7a72985f4195333101,ee,1,1,fetchgit,aaff8c16d7fc04991cac6245bee1baa31f72b1e1
2255d0e133c7ea0a8e801b77cf02783819666821,mado,1,1,fetchFromGitHub,c6a788f552b7b7af703b1a29802a7233c0067908
3a2e210a3e868e5250b40b7955e8a2748def9763,colcon-installed-package-information,1,1,fetchFromGitHub,c6a788f552b7b7af703b1a29802a7233c0067908
86666a4a999c38c84bb21e0822452c680d7eae74,radicle-desktop,3,2,"fetchFromRadicle,fetchNpmDeps,fetchFromGitHub",f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
fcea3563e6d7f0cd60eebd698408c8c443e1fc53,semtools,1,1,fetchFromGitHub,aaff8c16d7fc04991cac6245bee1baa31f72b1e1
951fbc91a4fff1eed37d8e3b23f190ac27a13a7a,yaml2nix,1,1,fetchFromGitHub,58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
e30106c7f831b14315655240dc1bbec03285d843,metee,1,1,fetchFromGitHub,58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
0226752420f0fb420a59696e43e10630bbee420d,mkdocs-table-reader-plugin,1,1,fetchFromGitHub,a918bb3594dd243c2f8534b3be01b3cb4ed35fd1
87c2d6a4f68915480b2bf9ff5c7d776cc885ad26,pbc,1,1,fetchurl,58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
1b0478e165bfbbc666e4cd60124be35db3881798,angrr,1,1,fetchFromGitHub,58dcbf1ec551914c3756c267b8b9c8c86baa1b2f
1236f2ad0b808d493e8cb2742083ae81ae4a72bd,colcon-recursive-crawl,1,1,fetchFromGitHub,37ff64b7108517f8b6ba5705ee5085eac636a249
aa3f01e9bb47613f2be2169ad03ac9c5debc7a4d,raccoin,1,1,fetchFromGitHub,37ff64b7108517f8b6ba5705ee5085eac636a249
d15a686e8d18f50d6191e1d1082720ce844a621b,finit,1,1,fetchFromGitHub,aca2499b79170038df0dbaec8bf2f689b506ad32
185611390cb96448197c79a60964048ce1820218,databackend,1,1,fetchFromGitHub,37ff64b7108517f8b6ba5705ee5085eac636a249
f9dc3b0ad0168b6074b5ee9fb9e904b3ea1e06ad,picocrypt-ng,1,1,fetchFromGitHub,a918bb3594dd243c2f8534b3be01b3cb4ed35fd1
81cdc8766c5103825776294feec58f7db037234f,loro,2,1,"fetchPypi,fetchCargoVendor",aca2499b79170038df0dbaec8bf2f689b506ad32
036b471cb6bc50b3ae59f699a812aea4799c75ab,syne-tune,1,1,fetchFromGitHub,c3e5d9f86b3f5678d0d8c9f0b9f081ab1ccdbe05
e379076e2dbc61b917d294fe158149cdbafe58ca,pyosoenergyapi,1,1,fetchFromGitHub,c73522789a3c7552b1122773d6eaa34e1491cc1c
148297d3322537d0c7ac54d944af8b1f3fce6057,ipv8-rust-tunnels,2,1,"fetchPypi,fetchCargoVendor",c73522789a3c7552b1122773d6eaa34e1491cc1c
76b3a4643608994507e97d8af9984590a9ace19a,bodoni-moda,1,1,fetchFromGitHub,1ef586712f85b4b004caecd385d6b023e7fd2450
428098cb78ca643f477008105b2758d0a5c1c4b7,besley,1,1,fetchFromGitHub,641d909c4a7538f1539da9240dedb1755c907e40
978649eac28cea845668c7fc06ee9d30a16fd012,drafting-mono,1,1,fetchFromGitHub,641d909c4a7538f1539da9240dedb1755c907e40
3358263b3da9c118047d19ff23d39410319300f7,cooper,1,1,fetchFromGitHub,641d909c4a7538f1539da9240dedb1755c907e40
2fc384a4b6ab05809621dff9de481430031e9d00,pyinterp,1,1,fetchFromGitHub,c3e5d9f86b3f5678d0d8c9f0b9f081ab1ccdbe05
db325c065859b0c95fe115083a658d57a5a7cf0a,tellcore-py,1,1,fetchFromGitHub,aca2499b79170038df0dbaec8bf2f689b506ad32
430ca53b6e6abfb089816e19e51b2d8774ef9a4f,tellcore-net,1,1,fetchFromGitHub,aca2499b79170038df0dbaec8bf2f689b506ad32
bd91000abcf04a90b14d26bbbb304d610adb8b67,ziggo-mediabox-xl,1,1,fetchFromGitHub,aca2499b79170038df0dbaec8bf2f689b506ad32
e986605cacbf29a38f75ee2ba2961a90c996eec6,pwdsphinx,1,1,fetchFromGitHub,ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
d6d8658bc72b5dd3378016c8e696000597a4cf96,lw12,1,1,fetchFromGitHub,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
a14a2d5e2967880fe012fcd4703c8489a20d42ee,webio-api,1,1,fetchPypi,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
dc5be8dcdbd1050684eec1c104937ac957e89973,clearpasspy,1,1,fetchPypi,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
50d4df879c1f26846a50a65bd67e07a6b0ff30fe,openai-harmony,2,1,"fetchFromGitHub,fetchCargoVendor",ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
01ed3e1d4be862617ea5177cb1edae9c125a5532,zhong-hong-hvac,1,1,fetchFromGitHub,c3e5d9f86b3f5678d0d8c9f0b9f081ab1ccdbe05
bb956d615fa65618fdb5824a0e4e50e46f6f9472,ibmiotf,1,1,fetchFromGitHub,c3e5d9f86b3f5678d0d8c9f0b9f081ab1ccdbe05
c6bcb7dfb18861ed106239dbf062f027b5e4e862,bstr,1,1,fetchurl,ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
860995446343afbd6b2fdc860a2c1936b15d0085,travispy,1,1,fetchFromGitHub,c3e5d9f86b3f5678d0d8c9f0b9f081ab1ccdbe05
0834814d77c65b95b275b9ef3b2d097f74d2ea33,serve,2,1,"fetchFromGitHub,fetchDeps",ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
c0750cee3d328bf0bc6da910a9a58045e1252f5f,mtk-uartboot,1,1,fetchFromGitHub,ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
5fc0353343ade68fdfb955d19d7b0443a78701f9,cmudict,1,1,fetchPypi,ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
b8076a50d9f10b75eba71a980341e885c39813cf,draccus,2,2,"fetchPypi,fetchpatch2",ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
4393259b5a631d7ba2bcedfc074fb5734509370f,vivify,2,1,"fetchFromGitHub,fetchYarnDeps",ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
7aa0280e7e0f96eadf2f33810ad48ec409b6960f,qemu-qmp,1,1,fetchFromGitLab,ddd1826f294a0ee5fdc198ab72c8306a0ea73aa9
0b70b350291075b0e135cb1ade181c28bda132e0,liberty-parser,1,1,fetchFromGitea,84c256e42600cb0fdf25763b48d28df2f25a0c8b
0bf8e76a206f491e3d8b96ed0a3d27ab0c4bab61,uplink,1,1,fetchFromGitHub,4c202d26483c5ccf3cb95e0053163facde9f047e
bf4b1b86b09c0d196300a6780627e2cd079b18e1,pythinkingcleaner,1,1,fetchFromGitHub,4c202d26483c5ccf3cb95e0053163facde9f047e
4875da785dea20b0e297f90ff6ecd46d93fc374f,tapsaff,1,1,fetchPypi,4c202d26483c5ccf3cb95e0053163facde9f047e
eca97313c15caaeb884f983343101a2f615b44ce,libopaque,1,1,fetchFromGitHub,4c202d26483c5ccf3cb95e0053163facde9f047e
70bf6928aabdaec084bd3b32590a3d62e80ace00,btfdump,1,1,fetchCrate,84c256e42600cb0fdf25763b48d28df2f25a0c8b
6c6fdfe3d869e3892d65c56213069cf6a6fbd409,_0xffff,1,1,fetchFromGitHub,84c256e42600cb0fdf25763b48d28df2f25a0c8b
c221fb1b374267662034c647faf63b2ae5287976,jdenticon-cli,1,1,fetchFromGitHub,641d909c4a7538f1539da9240dedb1755c907e40
e2f507a2b61ff9a7c2f0d497098ca9b3c9e6b602,nasin-nanpa-helvetica,1,1,fetchurl,c53baa6685261e5253a1c355a1b322f82674a824
47fd2277580b4e4efa957cb13021ca55311bbb0a,minefair,1,1,fetchFromGitHub,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
c18a6a58174642ca88ef23e10f7ba0ae64eb2a5d,grpc-health-probe,1,1,fetchFromGitHub,c53baa6685261e5253a1c355a1b322f82674a824
4665071e88329e64320d10116c2f32a461750772,nasin-nanpa-ucsur,1,1,fetchurl,c53baa6685261e5253a1c355a1b322f82674a824
8ba1a8c882f4052de72506ed4e4c0264275e84d3,yffi,1,1,fetchFromGitHub,c10013702f1e18305d4d53154cb3fab3b5742c43
0ac69f3604e865e77b7f65bdc129d1af0fdba151,progettihwsw,1,1,fetchFromGitHub,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
afc3818084c8ea0d4100059263f9e8853735530e,plumlightpad,1,1,fetchPypi,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
761cf127e77586dd84936f06222bd78bc9057263,greenwavereality,1,1,fetchPypi,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
87d45a7383af79b707d576c288d8c5f5f9862972,horimote,1,1,fetchFromGitHub,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
d96e3ea7af4e464fb53e161d35d85e90ee7730ce,gitterpy,1,1,fetchPypi,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
9b41674ef3a3f3ae6cca14266d4ce45cc8538f21,pizzapi,1,1,fetchFromGitHub,6b0b1559e918d4f7d1df398ee1d33aeac586d4d6
5b727d64cadeff58ecb73da158d4bcaabcac3021,pycmus,1,1,fetchPypi,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
e7c7aae4c2e100a76988e1e173bd7b966941b08e,python-clementine-remote,1,1,fetchFromGitHub,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
3fa8d065dadf4a291eebfa9fef9167e0babbb851,near-facsimile,1,1,fetchFromGitHub,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
5f71158592f4fec1a591ddc85235efaa25e7c95e,openapv,1,1,fetchFromGitHub,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
700035a4fc4629947895aea7ef39628ee4b8bf80,btlewrap,1,1,fetchFromGitHub,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
729428cb73f221293a0c728692d9bbee9498eba7,scsgate,1,1,fetchFromGitHub,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
9d45bc2ab26493467f828bc6a6a0be8676c0dfcf,proliphix,1,1,fetchPypi,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
15b8551c882ef641c680b6ff3316d14b0a7bd7c2,iglo,1,1,fetchFromGitHub,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
55024503f61c7363a1ab80824decf75d549d0129,xscreenruler,1,1,fetchFromGitHub,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
f51a786cff2607ecd4c6653d909908ef65004227,rfk101py,1,1,fetchPypi,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
99fc3f4e4c04c5999c2d1308c8a8780e26d800d1,yeelightsunflower,1,1,fetchPypi,f937f8ecd1c70efd7e9f90ba13dfb400cf559de4
e5a5b0de7dad339f23e30a061551d545a7340c93,numato-gpio,1,1,fetchFromGitHub,97eb7ee0da337d385ab015a23e15022c865be75c
d6febe133b10d5157e1773a9f5612c8ea48699f6,esp-idf-size,1,1,fetchFromGitHub,596312aae91421d6923f18cecce934a7d3bfd6b8
c47d779ed356b392c849eb79be02d6c40ae4807c,npingler,1,1,fetchFromGitHub,596312aae91421d6923f18cecce934a7d3bfd6b8
7860dd8e0e8163dc459a241c1a2d11f91090a39b,etcd_3_6,2,2,"fetchFromGitHub,fetchpatch",c3fc1fe6d8765d99c8614c6f82d611dc56b9ae37
fc5f4f8247d6f14c315d3a46ba967bc8aa29fbf3,enpass-cli,1,1,fetchFromGitHub,8f29d98022148c866e3843c2e3106e8d27b1a44d
1aab4326935a4782d954467cecb05b67c161c8ae,pyebox,1,1,fetchFromGitHub,97eb7ee0da337d385ab015a23e15022c865be75c
1cb5f33ae6f818a410a14412038d165ec7443b1d,microbeespy,1,1,fetchFromGitHub,97eb7ee0da337d385ab015a23e15022c865be75c
b91ed9354e1d0d7a85a1c21f209ca9bb0149199b,pyirishrail,1,1,fetchFromGitHub,97eb7ee0da337d385ab015a23e15022c865be75c
fba28231b35a04aead556c064544643bf378455e,python-ripple-api,1,1,fetchPypi,97eb7ee0da337d385ab015a23e15022c865be75c
4c75542c64411e50e02a3c6d5ccbb805366a8042,gow,1,1,fetchFromGitHub,372d9eeeafa5b15913201e2b92e8e539ac7c64d1
afdb7f1ebf4247dae1353aa776bbfb85c2a0690d,rofi-nerdy,1,1,fetchFromGitHub,a3f75d80983edb6010b08b9e6ce889811129a26c
c78c366c0b08bbd5a99ef60fa037c1b5f5d3c760,rtklib-ex,1,1,fetchFromGitHub,a3f75d80983edb6010b08b9e6ce889811129a26c
996181d3259cf1550779e2af9c762dba64e9deb9,opencc,1,1,fetchPypi,a683adc19ff5228af548c6539dbc3440509bfed3
4d7708a74a529f15533b7874f85c424d3829de83,bgutil-ytdlp-pot-provider,1,1,fetchFromGitHub,09906cab24f49dedbb5b429f8b6c840d4e75b1b7
52ef4abcc13dc75307113ebf18afb4c8121e295b,lazyhetzner,1,1,fetchFromGitHub,09906cab24f49dedbb5b429f8b6c840d4e75b1b7
